,similar_clips,clip_id
3101,[2001  710 1773 1279 3729 1052 3370  242 2824 3082],18665622
3102,[ 357 1518  668 1650 1537 2429  555  344  393 1304],12135115
3103,[ 729 2254 1790 3187 3501 2549 2077 2772 2926 1825],18481132
3104,[ 987 1526 2206 3606  335 3082 2835 2254 2462 1668],17679597
3105,[ 556 1486  434 1886 3655 1110 2820 1912 1773  270],18158884
3106,[2659  975 3417 2329 1021 1641  344  671  796  614],18612518
3107,[2759 2978 2236 2828 2610 3221 2157 3371 2668 3392],18622084
3108,[2119 3707 3170 3128 3870 3661 2768 2585  910 2495],18561004
3109,[1797 2263 3365 2958 2479 1825 3279 3423 3498 1309],18539129
3110,[1493 1555 1592 1628 1378 1103  269 1972 1176 3216],18534513
3111,[2685  261 3845  229 1970 1032 1184 1355 2688 2884],18461986
3112,[2060  728 3593  948 2108 1921  715 2112 2519 3174],17970306
3113,[3142 3542 3344 2770 1309 2479 3597  644  336 3484],13572647
3114,[ 906 3112 2337 1954 2448 3174 1727 3561 2357 3048],10761723
3115,[2291 2887  505 3847 2221  199 1128  653 3730 2017],10365005
3116,[3431 2990 3138 3439 1201  523 2669 2863 2117 2655],10871867
3117,[1794 1658 3665 1111 2744 2108 2683 3782 3413 2142],18312392
3118,[ 345 1496 2813 1025   37 2040 1697 1648  915  789],18350278
3119,[1933 3276 2125 3581 2106 3146 3214 3783 3196 2504],18305022
3120,[1427 3093 3422 2127 3455 2117 2655 1201 2669  523],18230243
3121,[1111 1658   53 3712  947  561  290  988  395 1112],17621410
3122,[ 335  345 1692 2147 1205 2925 3026  614 2189 3031],14134826
3123,[ 988  403  670 3429  552  419 3637  954 2562 1760],13136693
3124,[ 304 2957  381 2123 1346 1997 3712   57 2489 1885],18242244
3125,[1130 3727  801 2457  569  441  337 3597  336 2937],18081310
3126,[  37  915 2933  539  558 3855  518  307 2720 2713],15263537
3127,[2198 1309 2360 3238  312 3467 1032 3798 1052 3870],18125043
3128,[3488  767 3633 3509 3866 1129 2090 2768 3870 1151],18125967
3129,[ 924 2090 3309 1484 1981 2412  940 3854 3033 2712],17950038
3130,[1543 2033 3840 3073 1886 3371 3624 2214 2095 2445],18026253
3131,[ 353 3526 3570 3608 2519 3829 3494 2367 3593 3857],7459910
3132,[3809 3768 3084 2470 1661 3216 2852 2575 2527 1693],18046748
3133,[3724 3738 3376 3550 3371 1403 3675 3315 1368 1254],14456525
3134,[2554 2430 1374  365  396 1035 2262 2535   33 1171],12932882
3135,[2686 2027 1608  170 3163 2536 1809 1612 3209 3533],17985665
3136,[3334 3163 1048 1389  944 1656 1111 2430 1658  540],17883468
3137,[3706 1261 2133 2518 1793 2347 2476 2427  161 2884],8527864
3138,[ 247 1753  453 3685 1096 3116 3596 3439 2990 2863],17870404
3139,[ 273 3271 1545  946 2488  518 3715 3504 2269 3551],17449557
3140,[1056  538 1641  667 3179 3768 1043 2001 3824 2586],17685206
3141,[ 166  944 1860  374  832 2374 3163 3358 1656 1480],17593192
3142,[3511 1177   39 3239 3058 2196 3205 3178  416  993],17700447
3143,[3406 1627 2609 3443  706 3356 1531 1984 1357 1945],16044370
3144,[2077 3494 1375 2695 3768 2470  182 1603  986 2290],13832328
3145,[2601 3250 2161 3286 3423  795  636 1309  751 1249],17620526
3146,[1025 1315  757  345  558 1496 2157 1924  915 3196],16673163
3147,[3856 2320 2469 1377 2527 3674 2802 3013 3425 1637],14481076
3148,[2659 2099 3334 2515 1364 2112 2605  750 2594 1782],17535548
3149,[2705 2066 1940 1798 2656 2109 2652 2748 1832 2462],17477384
3150,[ 764 1983 3379   83 1000 3568 2842 3738 1794 1654],16899323
3151,[3850  505 1733 3584 2246 1839 1757 1817  812 2787],12377177
3152,[3471 1137 3231  357 3254 1191 2935 2960 1355 2913],17364363
3153,[3226 3424 1440 3619 3549 3858 3342 3591 3849 3428],17120260
3154,[1175  724 3799 1163  662  366  735 2691 3716 3186],17344901
3155,[1469 2033 1743 2180  860  797 1321 1607 2566 1549],17111870
3156,[ 631 1045  397 2741   72 1700 3673 2161 3417 2931],17014453
3157,[1526 2971 3518  971 1494 1654 3314 3737 1503 1622],12613824
3158,[3696 2217 2847  234 3640 3627 3699  419 3536 2973],7875517
3159,[1545  717  915  411 1496  345  522 2907  479 3243],17116744
3160,[2445  289 1276 3625 2241 3068  970 2324 1490 2747],11077331
3161,[2071 1069  261 3221 1273 3503 3856 2500 2528 2031],17250055
3162,[1190 1549 1306 2350 1495 2504 1823  462 2773  784],16775986
3163,[1612  944  832    0 2686 3277 3412 1608 1656 3542],17172062
3164,[1205 3745 2414 1880 1383 3422 2244 2847 3010 2749],17148573
3165,[1614 2528 3638 2108 3656 1207 3501 2146 2663  453],17056981
3166,[1365 1340  885 2365  621 3506 1205  977 2436  629],13750360
3167,[2685 3194  228  481 3231  261 3845 1184  229 3531],14273031
3168,[1031  814 2689 1643    0 1627   43    1 2768 3686],17104720
3169,[1709  276 3649 3351 1317 2487 2328 2072  136 2311],16929173
3170,[2613 3108 3423 2495  910 3792 3782 1309 3091 3868],17051816
3171,[ 985 1738  736  127 2060 1207 1081 2240 2794 2119],16898584
3172,[2334 2028 1224 2102 2069 2531  986 1603 3076 1757],16894558
3173,[2978 2345  208  570 3256   62 3242 2748 2431 2726],16660444
3174,[ 558 2096  728 1258  715 1891 2060 2519 2108 1921],16909783
3175,[2528 2695 3039 1557  526 2606 3532 2526  968 2858],15656785
3176,[ 919 2916  695   72 3075 1300 3064 2616 2789 1702],15364544
3177,[3463 2737 3386 1774   42 2119 2263 2801 3768 3306],16838477
3178,[1054  970  171 1178 2960 2184  416 2489  993 3142],16716097
3179,[3201 2940 3349 2082 2001 1190 1283 1436 2770 2968],16359484
3180,[3745 3529 3692 3725 1906 2171 3315  708 2748 3702],9173975
3181,[1829 1131 1628  715 1555 1016 1530  938 1299 2721],16435404
3182,[1040 1794 1774  261 1904  623 2041 2334 3658 3584],16487049
3183,[1421 3837 3735  950 2633 2549 2960  540 2765 1238],15841377
3184,[2538 2483 2586 1815  382 1136  615 3044  458  952],16430948
3185,[1895 2772 2406 1880 3501 1131   66  161  256 3424],14457073
3186,[ 662 2535 1163  255  735 2691  366 2355 3716 3154],16566024
3187,[1834 3638 1794 1096  999 1779 2469 2686 2339 2772],15925400
3188,[1935 2972 2329 2371 1691 2997 2632 3011 2378 2118],14309120
3189,[2894  998 2668 2605 1021 2659 3334 2872  279 3474],16474921
3190,[2978 1968   61 2126 1552  749 2157 2668 2085 2916],16078883
3191,[2827 2972 2911 1376 1161  389 2513  415 1300  693],16273466
3192,[1938 1160 3231 3774 3863 2729  711  764 3281  723],15874709
3193,[2978  975 2403 1968 2942 1555 2668 2157 2108  779],15617471
3194,[2727  947  228  261 1970 2774 3845  229 1184 2530],16008143
3195,[ 123 1236 1489 3226 3501  948 3781 2575 3623 2711],16369165
3196,[2570  589 3119 2602 3621 3489 3012 3648 3306 3146],14179374
3197,[  81 3039  610 1389 3708  455 3467 3109 1109 1916],16204003
3198,[1482  556  562 3214 3661 2143 2112 1035 3686 2869],16094710
3199,[2131 3052 1513 3575 3676  436 3203  991 1242 1731],15479617
3200,[2829 1091 2361 2514 2690 3653  774 1623 2579 3038],13848244
3201,[2082 2940 3464 2450 1283 2872 3179 2699 1436 2770],16117083
3202,[1519 3749  918 1039 2156 1205  154 1341 2437 3454],15888399
3203,[1580 3279 1990 3504 3199 2711 1776 3084 1242 1344],15982655
3204,[3165  150    0  453 2258  986 1603 3549 2131 2663],15980254
3205,[ 415  416 2034  143  993 3142 3064 2616 2827 3061],15940064
3206,[2108 3732  757 3174 1309  915 2157  345 1496 2543],13788278
3207,[3798 2427 3292 2387 2431  312 3382 3663 2017 3668],15887314
3208,[3034 3580 3663 3283 3799 3214 2293  954 3637 3264],15970981
3209,[ 594 1113 1778 2548 2231 2536 1122 2493 3533 3135],15877957
3210,[2775 1610 3429 2618 1614 3174 2029 2112 2130 3442],13216490
3211,[2483 2679 2431 2224 3720 3430  267 1094 3838 2571],1467902
3212,[ 402 1674 1247 3441  856 1122  725 2499 1440 3070],15572863
3213,[2146 3057 1002 1156   97 1079 2322 3325 1389 2611],15869378
3214,[2293 3283 3660 3264 3799 3663 2106  954 3637 3034],15749737
3215,[3706 2821 3245  998   26 1364 2099 1949  960 1749],15352467
3216,[2349 1634 3132 1630 3482   17 1972 1465  732 3110],15859705
3217,[ 607 1794  504  661 2385 1744 1477 3266  443 2104],15691345
3218,[ 434 2535 2161 2620 2458 3057  270 2647 2698 2999],8191217
3219,[ 710 1717 3529 3858 2402 3829  114 3394 3796 1861],13536006
3220,[1822 3774 1834 2882 3259 2923 2790 1841 2660 1157],15556914
3221,[3529 2431 2813 2040 2877  789 3292 3382 2356 2427],15727324
3222,[ 675 2430  226 2976 3136 2630 1191 1395  540 3869],15538550
3223,[2070 2755  270  313 1393 2288 2530 1517 3550 2379],15565783
3224,[ 871  478 3436 1516 3807  210  597 2042 2416 3850],15607283
3225,[ 166 1389 1747 1545 1111 3864  761 2430  944  540],15395471
3226,[1593 3299 1245 3501 1101 1744 3870 3781 3428 1941],15504214
3227,[ 395 2257 1116 2855 2354 3423 2914 2479 1309 2642],14872514
3228,[1312 3474 2186 1469 1964 2027 3028  323  252  960],10788992
3229,[2352  104 3782 2279 1670 2555 2430 2786 3856 3425],15422187
3230,[3768 2097 3441 2745 3702 3530 2312  946 1999 2367],15271355
3231,[2223 3467 3461 3347 3365 3027 2479 3109 3423 1309],15227556
3232,[1194  541 1253 3646 2588 2102 2581  152 2513 3654],11238405
3233,[1524 1664 2876  512  610 1586 3559 1498 1588 2927],15091837
3234,[2476 3593  962 1332  215 3421  616 3687 2800 2672],14450507
3235,[ 991 1995 3292   68  873 2427 2988  266 2472 3392],15025289
3236,[3867 1337  717  345  130 2194  915  411 1496 3407],13470805
3237,[2920  580 3862 2228 1529 2467 1378 1830 1230 1137],11147001
3238,[3281  750 1737 3547 3127 3624 3411 1321  130 3785],14493720
3239,[ 999  993 3741  617 3142 1309 2993 2367 2371 1965],14839484
3240,[ 127 2039  161  891 3619 3621 3501 2072 2487 3098],14434107
3241,[  65  944  328 1017  540 2036 2017  685 2066  521],14773535
3242,[  62 2345 3422 1309 3539 1676 2748  775  967 2722],14607925
3243,[1441 2973  397 3342 1309 2598 3483  479  506 3159],14681630
3244,[3327 2624 1436 3714 2462  820 1834 3351 2879 1502],14715111
3245,[3854 1369 1421  890 3264 3215 3307   94 2821 2601],14654242
3246,[ 335  670  780 3106 1410  316  820 3518 1806 1832],14634207
3247,[3221  261  557  383 1736 3522 3529  262 2679 2417],14592941
3248,[2709 1557 2260 2976 1655 2945 1385 2889 3354 3507],14251384
3249,[1951 3423  492 1309 2412  873   68 1876 3747 3432],13695708
3250,[ 821 3380  929 1270  732 1978 3145 1326 3309 2690],14350274
3251,[ 728  480 3264 1289 1200 2756 1313 1769  999 3714],9500433
3252,[ 900 1451 2705 2066 1848 1880 1070 2036 3109 1825],2436546
3253,[3680 1806 2933  525 3262 2251  964 2949 2267 3046],14441514
3254,[1023 2951 1697 2771 1322 1194 2292  798 2375 1462],10378397
3255,[ 101 1043  365  339 2428 2847  587  406 3766  695],14309072
3256,[2860 3348 1945 2226 1558 1627 2964  595  761 2242],14294054
3257,[3460 1235  754 3863 1111  540 2430 1229 1389 3768],14153786
3258,[2444 2591 2647 2391 2460 3382 3292 2543 2431 3423],14306732
3259,[3712 2261 3299  533 3040 3638 3483  506 2009 3501],8190203
3260,[1047  299 1471 1586 2501   74 1947 3429  220 2746],14190306
3261,[3203 3439 1542 3421  273  484  995 2210 3633 3271],14138161
3262,[3253 1806 1309 1802 2933  394  525 2251 2949 2267],14219605
3263,[1025 1707 1315  717 2157  411  345 1309 1496  915],10875951
3264,[3251 3799 3495 1519 3034 3714 3214 3637  954 3208],11685932
3265,[1899 3529 2693 3094 2949 3707  844 2933 3670 1322],11735451
3266,[2530  141  952 3063  443 2104 2058 2053 1516 1433],13898084
3267,[1862 2772 2929  538 2729 1925 2551 1069 1963 3736],14038048
3268,[3392 2181 3231 3423 3221 3801  363 3407  608 2857],13934111
3269,[1478   68  873 2451 2770 3401 2296 1770 3019 2625],14032154
3270,[3303  122  838 3423 2251 3271 2267 1309 1284 2712],11891877
3271,[3270 2753 2555 3633  484  995  273 3261 2210 2019],13985650
3272,[1628   37 3174 2519 1619 1079 1088 2735  911 2244],13710508
3273,[3271 3270 2958 2773 2479 3109 2501 3084 3423 1309],13836240
3274,[2768 3702 3315 2748 3180  350 2577  708 2743  516],13846037
3275,[2412  821 3705 3636  929 2919 3565 1723  745 1589],13681247
3276,[1389  298 1702 3675 3119 2125 3436 2211  128 2618],12551975
3277,[1834 2879 1679 2435 1436  482 2135 3344 3412 3163],13366725
3278,[2689 2549 3208 3462 3214 1526 2097  518 2121 2247],13794713
3279,[3739 3865 3426 3027 3619 1121 3498   87 2263 3109],12339198
3280,[3791 3467 3768 2328 1709 1317 1679 2670 2649 3028],12080669
3281,[1941 3849 3375 1041 3785 1744 3422 1333 3428 2575],13616392
3282,[2965 3063 2793 3028 1469 2495 3710  562 2122 1553],13647612
3283,[3580 1439 3208 3663 3799 2293 3214 3001  954 3637],10882372
3284,[1870 2806  654  726 1886  946 3813  626  723 2304],9531245
3285,[ 715 2479 1207 1639 1921 2060 1309 2108 3174  722],7937986
3286,[1619 1233 1748  655 3145  815 1365 1353 2118 1205],10221162
3287,[1302 3193 3348 2394 2379 2930  242 1779 3563  472],13530866
3288,[2524 2772 3128 3454 2417 2946 1727 2768 3840 3431],3915343
3289,[3702  915  345  811  717 2683 1496 2146 2124  411],13203203
3290,[3405 1405 1355 3734 2731 1549 1524 1623 1516 1339],10179130
3291,[ 614 2153  335 1563 2319 1996 1619 2183  796 1785],12551486
3292,[2647 3221 2391 2444 2543 2427 3258 2460 2431 3382],13473161
3293,[3423 2647 3258 3292 2444 2460 2391 2543 2431 3382],13494671
3294,[3730  222 3491 3552  115 3583 3038  141 3668 2315],13386163
3295,[2242  697  530 1484 1526  987 2825 2898 2462  904],13123714
3296,[3277 2178 1804 2930 3745 2773  770 3594 2547 2969],12766303
3297,[3366 2484 1297 1765 2652 2462 1480  454 2251 2503],13038915
3298,[1229 3625  877 1089 2462 2652 2178 2470 3097 3768],8642276
3299,[1744 3226 3428 3819 1101 3781 1593 1245 3501 1941],13339717
3300,[2485  226 3468 1655 3356 3705 2167 2412 2492 3445],13342152
3301,[1911 2933 2337  284 2772 1725 1586 1916 2162  901],13327616
3302,[2852 2881 1133 2139 1865  772 1741 2640 2893 3691],13023559
3303,[1512  122 3593 2036 3857 2519  838 3018 1627 3745],5395365
3304,[3772 2649 2879 1806 2042  364  925 2685 2159 1060],13273095
3305,[3397   94  571 2943  326 2368 3647  867 1810 2586],13182970
3306,[ 477 3012 3648 3342 2801 3489 3146 3177 3487 3196],13211055
3307,[1770 3627 1249  890 2712 1491  570 2601 2556 2838],13112010
3308,[1564 3381 3027  806 3635 3654  302 1283  920  848],13010221
3309,[ 317 2060 3657 2108  728  715 2146 1402 3174 1207],12848379
3310,[2409   17   93 2563 1309 1576 2462 3412  987 3589],13084859
3311,[3278 3838  496 1343 3808   10 3012 2693 1822 1354],12957543
3312,[3822 2378 2127 3703  144 2666 2606 2078  947 2774],12985622
3313,[1337 1440 3501 3863 2527 3388 2549 2015 3867 3072],7733666
3314,[3768 3704  274 2102  542 3037 2458 3548  217 2418],1484609
3315,[ 715  728 2748 3133 1921 3461  708 2519 3180 3174],12764233
3316,[1111  480  999 2452 1200  944 1313  540 2245 2430],12584289
3317,[ 269  715  911  879   37 1628  728  916 2813  789],12274341
3318,[2510 1636 1111  804 2528 2304 1861 2135 1699 2173],9696629
3319,[2286 2804 2127   65 2430 1774 1185 1040  416 2395],12772935
3320,[2297 2490 1250 2764 1046 2806 2021 1572 1120 3524],10470386
3321,[2854 1128 1272 3027 3025  442  969 3049 3084 3665],12825278
3322,[2204 3423   78 2738 2631 1309 2388 2484 2256 3506],11808258
3323,[  37 2426 1772  558 1071 3729 2971 3501 2146  206],12699638
3324,[3334  944 2952  338 1111 1389  540 2430 3651 1614],12653029
3325,[3635 3820  847 1406  953 2366 3323 3611 2772 1925],12558261
3326,[3038 1309  455 2183  540 3461 1865 2941 3472 2752],12467098
3327,[ 224  728  230  269 2108 2040 2370 2060 1071  715],12622016
3328,[3640 1686  173 2607  879 2108 1309 2813  789  948],12563837
3329,[1289 1290 1291 1292 1293 1294 1295 1296 1284 3871],7623867
3330,[ 918 3791 2137  192 2370 3544 2914 2545  928 2202],12493449
3331,[2673 2787 2836 1312 1545 2341 2659  986 1603 1090],12464220
3332,[1727 1801  591 1724  597 3850 1187 1421 2274 2960],2221100
3333,[3266 3109 3718 2958 2846 2565  952 2459 3423 1309],12509249
3334,[3616  617  540 1312 1389 3403  791 1021 2659 2605],10039576
3335,[2135  924  396 1096 2009  314  322 3768  906 1765],12380705
3336,[2857  968 1414 2352 3654 1872 3768 3431 3647 1625],10344356
3337,[2498 3642 2482  533 1603  986 1439 2654 1663 2653],12317623
3338,[2426  970 2935  549 2052  305 3676   71 1530 2281],12079648
3339,[1913 3365 2659 1903  820 1896 3458 3805 2683 1720],12069455
3340,[2909  453   53 1981 1649 2938  817 2316  913 2283],12162328
3341,[3634 3565 1747 3705  452 2860 3275  733    6 1356],12075151
3342,[1041 3619 3671 3549 3682 2112 3428 2498 3849 3489],12162629
3343,[2238 2623 2504 3730 1616 2709 1097 1825 2216 3539],7743222
3344,[3087 3113  644 2362 2479  138 1419 1309 1526 3277],11527784
3345,[  84  474 2266 1375 1068 3369 1931 3385 3745 2159],12072738
3346,[3776 1839 3272 3819 3529 3110 1833 2735 3740 3699],11958916
3347,[ 911   37  715  269 2877 2370 1628 2813  789 2040],6761817
3348,[3679 2242 3256  697 1556 3221 2409 3529  131 3709],9157869
3349,[2462 1911   61 3126 3179 1345 1283 1436 2770 2713],9239617
3350,[ 537  672 2436 1964  344 1554 1461  796 1438  614],11972400
3351,[2471 1060 3169 2663 2412 3565 2879 1101 3714 2567],11772274
3352,[ 535 2826 1436 2759 3084 1036  472 1743 1257 1482],11338063
3353,[ 541 1656 1834 2585  924 2694 2933 3235 1111 1296],11862917
3354,[1992 1658 2260 1385 2900 2945 2889 1655 3248 3507],11889973
3355,[3583 1448 2221 1258 3094   34 2096  192 1891 1921],11867754
3356,[ 137 3635 3099 1945 3860 1375 2609 1984 2621 1357],11826980
3357,[3274 1934 2882 1798  516 1911  372 3646 2577  946],11744355
3358,[2114 1503 1691 3795 1794 3141 2227  863  261   89],11474503
3359,[ 520  372  261 2586 3221 3563 3829 1552 3529 3446],11718371
3360,[2360   46 2583 1806 3108 2906 3300  568 2245 3863],10151351
3361,[1935  393 3051  741 1552 2695 2739 2881  633 1478],7811853
3362,[2293 3283  446 1070 3663 3214 3799 3637  954 2678],11435503
3363,[3613 2380  853  957 2607 1303 2167 1614 3549 2919],9702393
3364,[1245 3699 3413  229 3690 3436 3529 2586 3221 3275],11617019
3365,[2431 2543 3258 2958 2479 3461 3174 2108 3423 1309],11513211
3366,[2040  879 2813  715  269   37 1628 2108 1309  789],6133481
3367,[3558 3460  384   89 3815 1971 3018 1586 3715 1556],11574436
3368,[2112 3857 3526 3608 2519 3675 3627 3673 3593 2165],5288452
3369,[1375 2791 2549 3849 2276 3082 3345 2159 2115 1396],10958928
3370,[3101 1545 2001  155  794 2931 1459 2322 2143 1191],11470077
3371,[3794 3221 3675 2095 1096 3392 3133 3595 2454 3107],11439016
3372,[ 789  345 2040 1707 2017 1025 1496  915 1309 3577],11221863
3373,[2030 3446 2048 1177  474 3499 2362  165 2562 1475],10857606
3374,[1382  287 2008 1902 2360 2841 1032 1406 3798  524],11362882
3375,[3226 3849 3281 3342 1290 3514 3740 3428 3501 2689],11417386
3376,[1921 1254 3315  715 2070 1309 3133 3174 3843 3811],11374425
3377,[1922  975 1184 2343 3734 3774 1842 2826  677 1434],11304194
3378,[1686 1925 2956 2963 2458  599  607 1894 2337 2448],11315189
3379,[1630 3611 2654 2128 1096 2437 1794 1834 3504 3715],11229946
3380,[1441 2551  661 1788 1094 2958 1728 3828 1083  166],11070038
3381,[2479  806 3308 2647  879 2700 2040 3832 3423 1309],10715005
3382,[3258 2472 3293 2391 2543 2444 2427 2460 2431 3292],11170765
3383,[ 467  344 2544 1684  976 2231  118  603  796  195],3601954
3384,[ 219 2413 3791  238 2630 2737 3037 2087 2055 3768],11094026
3385,[1011  582 2227 3559 1931 3539 2159 2932 3345 3745],11160666
3386,[  37   67  948  715 2040  879 1628  789 2813 1309],10958541
3387,[3084 3025  820 3460 3388 3539  184 2932 1739 2891],11007507
3388,[3619 1990 3313 1772 3844 2891 2303 3504 3460 3025],10938718
3389,[2652 1895 1888 2685 2748   78 3420 1409 1883 1304],11099712
3390,[2565 3538 2882 1343 2404 3863 3610 1838 2054 2277],9411892
3391,[2412  866 1964 2914 1817 1684  791 1805 2704   26],10537333
3392,[3371  178  214 3568 3835 2427 2472 3221 3107 3235],10911131
3393,[2963 1776 3707 2337 1344 2448  214 1622 3378 2289],6631139
3394,[3231 1156 3507 3423 1309  948 3219 1686  757 3703],10786098
3395,[2519 1064 3076  551 2848 2397 1224 3593   70 2270],4623731
3396,[1190 3859 2412 2956 2386  597 3850 3817 3584 2634],10821312
3397,[2060 2941 3467 1495 2049  312   27 1032 3870 3798],10829255
3398,[ 326  463 1773 1718 3358  333  412 1615 2729 3009],10634513
3399,[3571 2846 1422 2958 1815 1309 2226 2227  617 2932],10758510
3400,[3644 3573 3428 3299 3424 3638 2996 2110 3768 3501],10788352
3401,[ 107 2663  706 1770 3529 3603 3563 3269 2727  845],10799455
3402,[2468 3214 2993  223  954 3637 2617 3713 2439 2308],10702428
3403,[2186  617 3616 1312 3013 2659  791 1021 2605 3334],10756110
3404,[1316 2805 2642 3843 1092 2142 3510 2739  727 3688],10680837
3405,[2186 1332 1617  299  602  791 1074 2632 1144  805],10593465
3406,[3529 2117 2655 1000 2527 2233 3143 2711 1382 2079],10590790
3407,[1226 3268 3498 3109 3236 2940  548 1137 1384 2601],10469831
3408,[ 585 2022  376 1668 1322   87   53  290  988  395],10526476
3409,[3334  791  987  162 1312 3480 3511 3528 3694 2192],10638089
3410,[ 352  173 2183   63 3855  455  913 2061  768 1002],9194959
3411,[3643 3390 3593 2367 2519 2859 2470  130 1838 3238],8468475
3412,[ 334 3702 2748 3310 3180 2329 3589 3277 3052 3163],10555187
3413,[3638 3371 1810 1096 3835  518 3840 3117  910 3784],10530896
3414,[3019 1794 1986 3738  518 3638 2623 3635 2305  453],9543387
3415,[ 339 2672 3299 1426 1124 3501 3549 1226  514  424],9602578
3416,[ 717 2593 1812 3264 3271 3535 3513  492 1516  607],10509711
3417,[ 861 1700 1247 1045  397 2741 2410 2161 2931 3156],9369965
3418,[2271 3529 3828 2297 3165 3348 2426 2720  986 1603],10435821
3419,[2931  476 1798 2595 3768 3193 1700 2881  975   87],10331840
3420,[2060 3174 2958  537 1888   72  729 3502 3389  876],10158808
3421,[3707  616  337 2720 2691 3477 3810 1419 2412 2672],10227562
3422,[2146  642 3480 1508 1356  967 1665 2216  184 3539],9730308
3423,[2813  789 1628 2157 2668 2370 2040 2479 2108 1309],9898397
3424,[2498 1066 1101  260 3781 3573 1744 1941 3501 3428],10282740
3425,[ 912 1231 2010 3229 1517 1670 2304 2279 3856 3013],10260175
3426,[2484 1400 3662 1309  983 3109 2108 2263 2366 3498],10239065
3427,[3102 2963 1798  745 1406 1352 1261 1050 2266  187],6687510
3428,[1105 3849 1041 1101 3424 1593 1245 3501 1744 1941],10085373
3429,[3260  128 1806 3608 2716 1070 1526 2746  820 1254],6327556
3430,[3299 1160 3211 3781 3501  664 3839 2050 3802 2540],6359800
3431,[ 269  911 3174 1628 1921 2519  728 2108 2060  715],3116167
3432,[3423 2852 3747  125  706 3646 1309 3563 3365 3249],9325052
3433,[1938   59 2586  489  259 3494  183 3671 2730 3810],10019015
3434,[3638 2431 2575 3760 2830 3299 1790 3476 2620 3038],9978341
3435,[1631 2690 3136  511 1228  343 3617 3449 2182 2895],9585413
3436,[2366 3522 1933  305 3276  210 2211  316 2376  128],9842293
3437,[3862 3035 3423 1523  164 3859 1926 1309   19 3092],9641036
3438,[2549 3390 1176 2013   30  112 1539 2953 1327  956],5545069
3439,[1753 1727 1542 2352 3116 2990 3138 3780 2863 3431],9888956
3440,[ 781 1697  717 3529  345 1315  915 1496  411 3620],9786621
3441,[3665  384 2046 1683 3463  856 3212 3070 1674 2499],9800754
3442,[3225 1065 3174  540 1309 3094 1258 1747 3498 3210],9856705
3443,[1614 3857 3526 2112 2519 3143 3608 1138 1779 3593],9659826
3444,[2577 3668 1617 3629 3719 2865 1342 2738 2484 2994],9736307
3445,[2778  226 3356 1787 1655 3468 2412 2167 2492 3300],9669721
3446,[3026  728 1924 1025  915  715  345 1496  757 2060],9683140
3447,[1113 1002 3135 3422  234 3650 2228  675  938 1424],9543537
3448,[3466 1673 3626 3400 1449 3573  132 1485 3501 3424],9505354
3449,[ 393 2437 3435 2166  113 2773 2867  836  812 3751],9183839
3450,[3796 2730 3428 3501 3573 1477 2996 1101 1744 3059],9640518
3451,[1389  116 1031 1835   65 3027  540 1200 1111 2430],2075377
3452,[2236 1555 2942 2978 3423 2813 2108 2668 1309 2157],9532951
3453,[3514 2832 1995 1841  893 2811 1048 2842 3738 3292],9511550
3454,[2867 1921 2105 3732 3611 1404 2896 3749 2699 1341],9338549
3455,[ 540   15 3768 1090   93  187 3093 1389 1427 3120],9378525
3456,[1402  663  284  641 2822  539  336 1668 2251 2817],9270751
3457,[3524 2360 2975 3591   71 2745 1242 2214 2876 1816],8813335
3458,[2652 1364 1576 1070  444  820 1832  617 2880 1815],9145991
3459,[1834 3527 3732 3673 3643 3857 3526 3608 2519 3593],9117064
3460,[3367 1976 2448 3257 2891 3692 3018 3025 3388 3768],9176628
3461,[1921 3593  728 2479  715 3423 2519 1309 2108 3174],9178331
3462,[1415 1903  224  458 3278 3187 2694 1834 3698 1668],7432584
3463,[3177 3814 3441 2683 2303 1798 2017 2221 1197 1271],9065736
3464,[3694 2412 1402 1949 2186 2328 2872 2673 1154 1749],8076404
3465,[3355 3352 2759 3665  608  848  779 3084 2378  415],8180248
3466,[3858 3501 3068 2529 3671 3081 1726 1291 3489 1124],8918647
3467,[3768 2135  312 1867  287 3798  333 1862 1032 3870],9082619
3468,[ 740 2675 3870 1965 1632 3798 3445 3300  261 2360],9076706
3469,[1071 2165  587 2847 1309 2442 3596 3652 1963 3473],8980205
3470,[3501 2767 3299 3658  261 2924 2130 1941 2488 3574],9007681
3471,[ 213 2428  813 2294 1903  679 1993 1355 2819 2334],7809076
3472,[3036   76 2933 2706 2183 3373  455 2941 3326 2752],8889953
3473,[3596 1542 3490 1614 3439 2352 3431 3079 1963 3469],2431879
3474,[3501 3667 2894 1154  617 2450 3849 3715 3684 3189],8967457
3475,[1419 2963  617 1402 3458  255 3843 3089 3811 3579],8956325
3476,[3434 2549 3095 2085 3501 3834  836 2626 3638 2973],8951807
3477,[3854 3180 3721 2694 2768 3421 3702 3584 3529 3718],7191970
3478,[ 845  314 3735  261 3845  229 1346 2744 1184  228],5714815
3479,[1910 3214 1389  251  260  540 2613  690 1111 2430],8839236
3480,[1934  642 2142 2996 3010 3550 3409 3422 3528 3511],8854482
3481,[3415 3000 2499 2046 2486 1683 3441 3002 2412 2839],8837024
3482,[1311  329 1489 3710 2799 3424 2518 2246 3494  316],8756755
3483,[ 619 3174 1555 1519 3095 2585 2105 2128 2009  506],5719819
3484,[ 911   37 2813 1891  725 2060 2271 1921 3815 3113],8833777
